"","PMID","ShortAffil","NAuth","lat","long","country"
"2923","26114589","schumpeter school of business and economics, university of wuppertal, rainer-gruenter-str. 21 (fn), 42119 wuppertal, germany",2,51.241269,7.1564829,"Germany"
"2924","27389575","faculty of life sciences, kumamoto university, 1-1-1 honjo, kumamoto 860-8556, japan",1,36.204824,138.252924,"Japan"
"2925","26438453","medical college of georgia, georgia regents university in augusta, augusta, ga, usa",3,33.471131,-81.9888498,"United States"
"2926","26438453","washington university in st. louis/st. louis children's hospital, st. louis, mo, usa",3,38.6374922,-90.2652998,"United States"
"2927","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2928","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2929","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2930","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2931","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2932","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2933","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2934","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2935","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2936","26364308","university of southern california, los angeles, ca, usa",10,34.0223519,-118.285117,"United States"
"2937","26438453","university of southern california, los angeles, ca, usa",3,34.0223519,-118.285117,"United States"
"2938","26784351","aachen, germany",2,50.7753455,6.0838868,"Germany"
"2939","27027428","university of illinois at chicago , chicago , il , usa",6,41.8706448,-87.6509747,"United States"
"2940","27027428","b association of pediatric program directors , longitudinal educational assessment research network , mclean , va , usa",6,38.9338676,-77.1772604,"United States"
"2941","27027428","b association of pediatric program directors , longitudinal educational assessment research network , mclean , va , usa",6,38.9338676,-77.1772604,"United States"
"2942","27027428","c measurement consulting services, national board of medical examiners , philadelphia , pa , usa",6,39.95635,-75.197829,"United States"
"2943","27027428","c measurement consulting services, national board of medical examiners , philadelphia , pa , usa",6,39.95635,-75.197829,"United States"
"2944","27027428","university of louisville , louisville , ky , usa",6,38.2122761,-85.7585023,"United States"
"2945","27027428","university of michigan , ann arbor , mi , usa",6,42.2780436,-83.7382241,"United States"
"2946","27027428","cincinnati children's hospital medical center , cincinnati , oh , usa",6,39.1410708,-84.5013487,"United States"
"2947","26209784","wellcome trust centre for human genetics, university of oxford, oxford, uk",3,51.7518938,-1.2156548,"United Kingdom"
"2948","26209784","oxford university hospitals nhs trust, oxford, uk",3,51.7651508,-1.2216281,"United Kingdom"
"2949","26209784","oxford university hospitals nhs trust, oxford, uk",3,51.7651508,-1.2216281,"United Kingdom"
"2950","25565531","warrior research center and school of kinesiology, auburn university, auburn, al, usa",5,32.6010857,-85.4946814,"United States"
"2951","28099620","universidade de são paulo (usp) - são paulo (sp), brazil",3,-23.5613991,-46.7307891,"Brazil"
"2952","28099620","universidade de são paulo (usp) - são paulo (sp), brazil",3,-23.5613991,-46.7307891,"Brazil"
"2953","28099620","universidade de são paulo (usp) - são paulo (sp), brazil",3,-23.5613991,-46.7307891,"Brazil"
"2954","26419193","psychiatry service, north florida/south georgia veterans healthcare system, university of florida college of medicine, 1149 newell drive, l4-100, gainesville, fl 32611, usa",4,29.6130239,-82.371937,"United States"
"2955","26419193","psychiatry service, north florida/south georgia veterans healthcare system, university of florida college of medicine, 1149 newell drive, l4-100, gainesville, fl 32611, usa",4,29.6130239,-82.371937,"United States"
"2956","26419193","psychiatry service, north florida/south georgia veterans healthcare system, university of florida college of medicine, 1149 newell drive, l4-100, gainesville, fl 32611, usa",4,29.6130239,-82.371937,"United States"
"2957","26419193","psychiatry service, north florida/south georgia veterans healthcare system, university of florida college of medicine, 1149 newell drive, l4-100, gainesville, fl 32611, usa",4,29.6130239,-82.371937,"United States"
"2958","25730330","human cognitive neurophysiology laboratory, vanchcs, 150 muir rd",7,37.9943436,-122.1157588,"United States"
"2959","25730330","human cognitive neurophysiology laboratory, vanchcs, 150 muir rd",7,37.9943436,-122.1157588,"United States"
"2960","25730330","human cognitive neurophysiology laboratory, vanchcs, 150 muir rd",7,37.9943436,-122.1157588,"United States"
"2961","25730330","human cognitive neurophysiology laboratory, vanchcs, 150 muir rd",7,37.9943436,-122.1157588,"United States"
"2962","25730330","human cognitive neurophysiology laboratory, vanchcs, 150 muir rd",7,37.9943436,-122.1157588,"United States"
"2963","25730330","human cognitive neurophysiology laboratory, vanchcs, 150 muir rd",7,37.9943436,-122.1157588,"United States"
"2964","25730330","human cognitive neurophysiology laboratory, vanchcs, 150 muir rd",7,37.9943436,-122.1157588,"United States"
"2965","25730330"," martinez, ca, 95553, united states of america",7,40.2661253,-123.9278088,"United States"
"2966","25730330"," martinez, ca, 95553, united states of america",7,40.2661253,-123.9278088,"United States"
"2967","25730330"," martinez, ca, 95553, united states of america",7,40.2661253,-123.9278088,"United States"
"2968","25730330"," martinez, ca, 95553, united states of america",7,40.2661253,-123.9278088,"United States"
"2969","25730330"," martinez, ca, 95553, united states of america",7,40.2661253,-123.9278088,"United States"
"2970","25730330"," martinez, ca, 95553, united states of america",7,40.2661253,-123.9278088,"United States"
"2971","25730330"," martinez, ca, 95553, united states of america",7,40.2661253,-123.9278088,"United States"
"2972","25730330","4860 y st., suite 3700, sacramento, ca, 95817, united states of america",7,38.5517718,-121.4496673,"United States"
"2973","25730330","center for neurosciences, uc davis, 1544 newton ct",7,38.538751,-121.733538,"United States"
"2974","25730330"," davis, ca, 95616, united states of america",7,38.5449065,-121.7405167,"United States"
"2975","25730330","uc davis center for mind and brain, 202 cousteau place, suite 201, davis, ca, 95616, united states of america",7,38.5474428,-121.7765309,"United States"
"2976","25989919","mid essex hospital services nhs trust, broomfield hospital, chelmsford cm1 7et, uk",1,51.7744639,0.4667492,"United Kingdom"
"2977","26087979","independent, harrogate, uk",7,53.9937273,-1.5423867,"United Kingdom"
"2978","26087979","school of information, san jose state university, ca, usa",7,37.3351874,-121.8810715,"United States"
"2979","26087979","mpowering frontline health workers, washington dc, usa",7,38.9071923,-77.0368707,"United States"
"2980","26087979","owner & ceo, green business jv marketing sdn bhd, kuala lumpur, malaysia",7,39.020879,-94.20155,"United States"
"2981","26087979","healthcare information for all global healthcare information network, charlbury, oxfordshire ox7 3pn, uk",7,51.8729403,-1.4823947,"United Kingdom"
"2982","26087979","the mother and child health and education trust, kowloon, hong kong",7,22.3185673,114.1796057,"Hong Kong"
"2983","26677956","yale university school of medicine, obstetrics gynecology and reproductive sciences, new haven, ct, usa",5,41.30323,-72.9338699,"United States"
"2984","26677956","chapman university, crean college of health and behavioral sciences, orange, ca, usa",5,33.7933476,-117.8513503,"United States"
"2985","26677956","yale university, new haven, ct, usa",5,41.3163244,-72.9223431,"United States"
"2986","26832976","yale university, new haven, ct, usa",5,41.3163244,-72.9223431,"United States"
"2987","26677956","crean college of health and behavioral sciences, chapman university, orange, ca, usa",5,33.7933476,-117.8513503,"United States"
"2988","26677956","yale university school of medicine, obstetrics gynecology and reproductive sciences, new haven, ct, usa yale university fertility center, new haven, ct, usa",5,41.2927204,-72.9219917,"United States"
"2989","25523520","faculty of science and engineering, twins, waseda university, 2-2 wakamatsu-cho, shinjuku-ku, tokyo 162-8480, japan",3,36.1298737,-115.2763891,"United States"
"2990","25523520","institute of advanced biomedical engineering and science, twins, tokyo women's medical university, 8-1 kawada-cho, shinjuku-ku, tokyo 162-8666, japan",3,35.6975862,139.7204096,"Japan"
"2991","25523520","institute of advanced biomedical engineering and science, twins, tokyo women's medical university, 8-1 kawada-cho, shinjuku-ku, tokyo 162-8666, japan",3,35.6975862,139.7204096,"Japan"
"2992","26262911","integrative health research center, penny george institute for health and healing , allina health, minneapolis, mn",5,44.951482,-93.261855,"United States"
"2993","26262911","integrative health research center, penny george institute for health and healing , allina health, minneapolis, mn",5,44.951482,-93.261855,"United States"
"2994","26262911","integrative health research center, penny george institute for health and healing , allina health, minneapolis, mn",5,44.951482,-93.261855,"United States"
"2995","26262911","integrative health research center, penny george institute for health and healing , allina health, minneapolis, mn",5,44.951482,-93.261855,"United States"
"2996","26262911","integrative health research center, penny george institute for health and healing , allina health, minneapolis, mn",5,44.951482,-93.261855,"United States"
"2997","25557084","ontario forensic pathology service, university of ottawa, ottawa, canada",2,43.7249093,-79.4841313,"Canada"
"2998","26215089","children's surgery clinic, université de rouen, centre hospitalier universitaire de rouen, 1, rue de germont, 76031 rouen cedex, france",4,49.4410425,1.1072038,"France"
"2999","26215089","pediatric orthopedics unit, hôpital femme-mère-enfant, université lyon 1, hospices civils de lyon, 59, boulevard pinel, 69677 bron cedex, france",4,45.7379042,4.8915707,"France"
"3000","26215089","children's orthopedic surgery unit, université paris diderot, chu robert-debré, 48, boulevard sérurier, 75019 paris, france",4,48.8906136,2.3867083,"France"
