"","ShortAffil","id","lat","long","country"
"50293","st george's, university of london, london, uk",22321,51.4271937,-0.1745034,"United Kingdom"
"50295","hargeisa group hospital, hargeisa, somaliland",22322,9.5620513,44.0557337,"Somalia"
"50296","medicine africa, london, uk",22323,51.5209007,-0.1302803,"United Kingdom"
"50299","australian national university, canberra, australia",22324,-35.2776999,149.118527,"Australia"
"50304","center for quality and productivity improvement, university of wisconsin-madison, madison, wi, usa",22325,43.076592,-89.4124875,"United States"
"50310","patient and family advisory council, university of wisconsin hospital and clinics and american family children's hospital, madison, wi, usa",22326,43.0768933,-89.4333635,"United States"
"50320","florida hospital, orlando, florida, usa",22327,28.574828,-81.370079,"United States"
"50321","nyu school of medicine/bellevue hospital center, 462 first avenue, obv-a349a, ny, new york, 10016",22328,40.7389351,-73.9753367,"United States"
"50322","university of toronto, toronto, ontario, canada †royal college of physicians and surgeons of canada, ottawa, ontario, perelman school of medicine, university of pennsylvania, philadelphia, pa",22329,43.6607676,-79.3872533,"Canada"
"50323","biological and biomedical sciences, science centre staffordshire university, stoke-on-trent, staffordshire, st4 2df, uk",22330,53.0090658,-2.1761383,"United Kingdom"
"50324","david geffen school of medicine, ucla, los angeles, ca, usa",22331,34.065894,-118.443361,"United States"
"50325","professional performance research group, center for evidence based education, academic medical center, university of amsterdam, meibergdreef 9, po box 22700, 1100 de, amsterdam, the netherlands",22332,52.3702157,4.8951679,"Netherlands"
"50326","university hospital of cologne, kerpener str",22333,50.923522,6.916937,"Germany"
"50327",", 50937, cologne, germany",22334,50.9096296,6.9137713,"Germany"
"50331","new york university school of medicine , usa",22335,40.7420088,-73.9742282,"United States"
"50332","bond university , queensland , australia",22336,-28.0730934,153.4166377,"Australia"
"50333","sf orthopaedic residency program, san francisco, california",22337,37.7746609,-122.4533172,"United States"
"50336","the taylor collaboration, san francisco, california",22338,37.7727472,-122.4533715,"United States"
"50339","st mary's medical center, san francisco, california",22339,37.7739514,-122.4538523,"United States"
"50346","the children's hospital of philadelphia, university of pennsylvania, 34th street and civic center boulevard, philadelphia, pa, 19104, usa",22340,39.9481807,-75.1938801,"United States"
"50347","jules stein eye institute, david geffen school of medicine at ucla, los angeles, california",22341,34.0651092,-118.4439674,"United States"
"50348","university of cologne, priv",22342,50.9281625,6.9288192,"Germany"
"50349","doz. dr. med. jan matthes, gleueler strasse 24, 50931, cologne, germany",22343,50.9302584,6.9188847,"Germany"
"50351","from the wolfson institute of preventive medicine, charterhouse square, london ec1m 6bq, uk",22344,51.5224559,-0.0993185,"United Kingdom"
"50352","dr. pettit is education consultant, office of consultation and research in medical education, carver college of medicine, university of iowa, iowa city, iowa",22345,41.663082,-91.5452745,"United States"
"50353","dr. axelson is assistant professor, and consultant for program evaluation, office of consultation and research in medical education, carver college of medicine, university of iowa, iowa city, iowa",22346,41.6626963,-91.5548998,"United States"
"50354","dr. ferguson is professor, and director, office of consultation and research in medical education, carver college of medicine, university of iowa, iowa city, iowa",22347,41.6626963,-91.5548998,"United States"
"50355","dr. rosenbaum is professor, and consultant for faculty development, office of consultation and research in medical education, carver college of medicine, university of iowa, iowa city, iowa",22348,41.6626963,-91.5548998,"United States"
"50356","dr. kost is assistant professor, university of washington, seattle, washington",22349,47.6553351,-122.3035199,"United States"
"50357","dr. chen is associate professor, university of washington, seattle, washington",22350,47.6499333,-122.3084015,"United States"
"50359","university of california-irvine, irvine, california, u.s.a",22351,33.6404952,-117.8442962,"United States"
"50360","assistant professor, college of pharmacy, yeungnam university, gyeongsan, south korea",22352,35.8322424,128.7575746,"South Korea"
"50361","professor of health economics and policy, university of york, york, uk",22353,53.9455334,-1.0561667,"United Kingdom"
"50362","senior statistician, university of york, york, uk",22354,53.9455334,-1.0561667,"United Kingdom"
"50363","professor of health economics, university of york, uk",22355,53.9455334,-1.0561667,"United Kingdom"
"50364","san francisco, ca",22356,37.7749295,-122.4194155,"United States"
"50365","leeds institute of medical education, school of medicine, faculty of medicine and health, university of leeds, leeds, united kingdom",22357,53.8034514,-1.5555418,"United Kingdom"
"50381","section of transplantation and immunology, yale school of medicine, new haven, connecticut",22358,41.303229,-72.933826,"United States"
"50382","section of plastic and reconstructive surgery, university of calgary, alberta, canada",22359,51.0781599,-114.1358007,"Canada"
"50386","palo alto va healthcare system, palo alto, ca, usa",22360,37.62552,-121.763119,"United States"
"50389","faculty of medicine, center for life sciences, pontifical catholic university of campinas (puc-campinas), campinas, são paulo, brazil",22361,-23.5505199,-46.6333094,"Brazil"
"50390","university of california san diego, san diego, ca, usa",22362,32.8800604,-117.2340135,"United States"
"50391","steinberg-bernstein centre for minimally invasive surgery and innovation, mcgill university health centre, mcgill university, 1650 cedar avenue, l9",22363,45.4728825,-73.6017703,"Canada"
"50392","3, montreal, qc, h3g 1a4, canada",22364,45.49948,-73.573152,"Canada"
"50406","ewha womans university hospital, seoul, korea",22365,37.536481,126.886202,"South Korea"
"50407","asan medical center, university of ulsan college of medicine, seoul, korea",22366,37.526922,127.108381,"South Korea"
"50411","university of liverpool , uk",22367,53.405936,-2.9655722,"United Kingdom"
"50412","university of aberdeen , uk",22368,57.16476,-2.1015257,"United Kingdom"
"50413","faculty of medicine and",22369,NA,NA,NA
"50414","st michael's hospital and university of toronto, toronto, ontario, canada",22370,43.6529691,-79.3776369,"Canada"
"50417","mid-atlantic center for children's health and the environment, child health advocacy institute, children's national health system, washington, dc",22371,38.9268055,-77.0146145,"United States"
"50419","the george washington university school of medicine and health sciences, washington, dc",22372,38.900128,-77.050806,"United States"
"50421","alpert medical school of brown university, providence, ri",22373,41.8188215,-71.4087208,"United States"
"50422","mount sinai school of medicine, new york, ny",22374,40.7898695,-73.9533616,"United States"
"50424","good samaritan hospital, cincinnati, oh",22375,39.139754,-84.521727,"United States"
"50426","women and infants hospital of rhode island, providence, ri",22376,41.8103278,-71.4081682,"United States"
"50429","hospital general universitario gregorio marañón, madrid, spain",22377,40.4191053,-3.6703866,"Spain"
"50430","instituto de investigación sanitaria del hospital gregorio marañón, madrid, spain",22378,40.4190851,-3.6698538,"Spain"
"50433","ciber de enfermedades respiratorias (ciberes), madrid, spain",22379,40.475148,-3.6882748,"Spain"
"50434","school of medicine, universidad complutense de madrid, spain",22380,40.4496035,-3.738913,"Spain"
"50445","samsung biomedical research institute, sungkyunkwan university school of medicine, jangan-gu, suwon, gyeonggi-do, 440-746, korea",22381,37.6639976,127.9784585,"No_country"
"50446","diyarbakir military medical hospital, diyarbakir, turkey",22382,37.9249733,40.2109826,"Turkey"
"50447","memorial hospital, ankara, turkey",22383,39.903629,32.815424,"Turkey"
"50449","gülhane military medical academy, ankara, turkey",22384,39.9333635,32.8597419,"Turkey"
"50451","section of anatomy, university of padova, via a",22385,45.406766,11.8774462,"Italy"
"50452","gabelli 65, 35127, padua, italy",22386,45.404673,11.8863337,"Italy"
"50454","baylor college of medicine, houston, texas, u.s.a",22387,29.710529,-95.396241,"United States"
"50455","surgical intensive care medicine, university hospital of zurich, zurich, switzerland",22388,47.3767548,8.5510491,"Switzerland"
"50456","the university of manchester medical school, the university of manchester , oxford road, manchester , uk",22389,53.4668498,-2.2338837,"United Kingdom"
"50457","university of missouri-kansas city som, 4401 wornall road, kansas city, mo, 64111, usa",22390,39.0335539,-94.5760259,"United States"
"50458","facultad de medicina 'alberto hurtado', universidad peruana cayetano heredia , lima , per",22391,-12.0232303,-77.057031,"Peru"
"50459","clinical teaching fellow, university of aberdeen , room 2:049, polwarth building, foresterhill, aberdeen ab25 2zd , uk",22392,57.1563622,-2.1345733,"United Kingdom"
"50460","dr. trestman is professor, university of connecticut health center, farmington, connecticut",22393,41.7303916,-72.7906525,"United States"
"50461","dr. ferguson is professor, university of massachusetts medical school, worcester, massachusetts",22394,42.2772479,-71.7610714,"United States"
"50462","dr. dickert is chief operating officer, university correctional health care, rutgers university behavioral health care, piscataway, new jersey",22395,40.5255221,-74.4702391,"United States"
"50464","warwick medical school, university of coventry and warwick, warwick, uk",22396,52.3792525,-1.5614704,"United Kingdom"
"50467","saïd business school, university of oxford, oxford, uk",22397,51.7535674,-1.2684111,"United Kingdom"
"50469","centre for statistics in medicine, university of oxford, oxford, uk",22398,51.7548164,-1.2543668,"United Kingdom"
"50470","university of oxford, oxford, uk red de investigación de servicios sanitarios en cronicidad (redissec), spain",22399,40.463667,-3.74922,"Spain"
"50471","cedars-sinai medical centre, los angeles, usa",22400,34.0753069,-118.3804174,"United States"
"50473","institute for biological interfaces of engineering, clemson, sc, clemson university, clemson, sc, usa",22401,34.6760942,-82.8364148,"United States"
"50475","institute for biological interfaces of engineering, clemson, sc, usa greenville hospital system university medical center, greenville, sc, usa",22402,34.8526176,-82.3940104,"United States"
"50479","institute for biological interfaces of engineering, clemson, sc, clemson university, clemson, sc, clemson university, clemson, sc, usa",22403,34.6760942,-82.8364148,"United States"
"50482","predictive medicine and public health, faculty of medicine, university of porto, porto, portugal",22404,41.1465479,-8.6156998,"Portugal"
"50483","university of leuven , belgium",22405,50.8779545,4.7002953,"Belgium"
"50484","university of newcastle, callaghan, newcastle, nsw, australia",22406,-32.8927718,151.7041775,"Australia"
"50485","university of illinois at chicago , chicago, il 60612 , usa",22407,41.8706448,-87.6509747,"United States"
"50486","faculty of medicine, dentistry and health sciences, the university of melbourne, melbourne, vic, 3010, australia",22408,-37.7994303,144.9589064,"Australia"
"50487","british medical journal learning, british medical journal group, bma house, tavistock square, london, wc1h 9jr, uk",22409,51.526336,-0.1282739,"United Kingdom"
"50488","national university hospital , singapore",22410,1.2937278,103.7831756,"Singapore"
"50489","era's lucknow medical college , lucknow, uttar pradesh , india",22411,26.8771769,80.8716723,"India"
"50490","clinical teaching fellow, university of aberdeen , polwarth building foresterhill, aberdeen ab25 2zd , uk",22412,57.1564727,-2.1339643,"United Kingdom"
"50491","jessa hospital, salvatorstraat 20, 3500, hasselt, belgium",22413,50.9101853,5.3422505,"Belgium"
"50492","undergraduate medicine office, chelsea and westminster hospital , 369 fulham road, london sw10 9nh , uk",22414,51.4844162,-0.1817036,"United Kingdom"
"50493","uc davis school of veterinary medicine , davis, ca , usa",22415,38.5321544,-121.7613572,"United States"
"50494","penn state milton s. hershey medical center 500 university drive hershey pa, po box 850 h073, 17033, usa",22416,40.2643702,-76.6747274,"United States"
"50495","schulich school of medicine and dentistry, western university, ontario, canada",22417,43.0099443,-81.274736,"Canada"
"50496","az delta, roeselare, belgium",22418,50.938006,3.1148909,"Belgium"
"50497","university hospital of copenhagen/rigshospitalet, copenhagen, denmark",22419,55.695981,12.566608,"Denmark"
"50498","medical college of wisconsin, milwaukee, wisconsin, u.s.a",22420,43.0435866,-88.0211208,"United States"
"50499","aomori prefectural center for mental health and welfare, aomori, japan",22421,40.822072,140.7473648,"Japan"
"50500","institute of biomedical informatics, national yang-ming university, taipei, taiwan",22422,25.123002,121.513702,"Taiwan"
"50501","college of medical science and technology, taipei medical university, taipei, taiwan",22423,25.025354,121.561618,"Taiwan"
"50502","indiana university-purdue university indianapolis, indianapolis, indiana, usa",22424,39.7738832,-86.1763393,"United States"
"50503","centro de simulación y cirugía experimental, división de cirugía, escuela de medicina, pontificia universidad católica de chile, santiago, chile",22425,-33.4445204,-70.6509277,"Chile"
"50504","departamento de cirugía digestiva, escuela de medicina, pontificia universidad católica de chile, santiago, chile",22426,-33.4411279,-70.6407933,"Chile"
"50515","iran university of medical sciences, iran",22427,35.7489889,51.3805624,"Iran"
"50516","queensland university of technology, australia",22428,-27.477357,153.028415,"Australia"
"50518","mount sinai hospital (ca, rm, jcac), sunnybrook health sciences centre, university of toronto, toronto, ontario, canada (cm",22429,NA,NA,NA
"50520","baylor scott & white health, temple, tx, usa",22430,33.0139019,-96.7903476,"United States"
"50521","mcgill university health centre, 1650 cedar avenue, room l9-313, montreal, qc, h3g 1a4, canada",22431,45.4970688,-73.5893765,"Canada"
"50524","mckusick-nathans institute of genetic medicine, johns hopkins university school of medicine, baltimore, maryland, usa",22432,39.2992589,-76.5935207,"United States"
"50527","school of medicine of ribeirao preto, university of são paulo , ribeirao preto , brazil",22433,-21.1622992,-47.8526875,"Brazil"
"50529","faculty of medicine, imperial college london, london, united kingdom",22434,51.49891,-0.174232,"United Kingdom"
"50531","faculty of medicine and dentistry, university of bristol, bristol, united kingdom",22435,51.4584172,-2.6029792,"United Kingdom"
"50542","columbia university medical center, new york state psychiatric institute, new york, ny, usa",22436,40.8410971,-73.9411973,"United States"
"50543","university of south carolina school of medicine, columbia, sc, usa",22437,33.978504,-80.96293,"United States"
"50544","asklepios hospital barmbek , hamburg, germany",22438,53.6061598,10.0367641,"Germany"
"50545","goethe university hospital, 60590, frankfurt a.m., germany",22439,50.0949387,8.6613099,"Germany"
"50550","launceston clinical school, school of medicine, university of tasmania, locked bag 1377, launceston, tas, 7250, australia",22440,-41.4466739,147.1416146,"Australia"
"50551","associate professor of surgery and assistant dean for simulationassociate professor of medicineassociate professor of medicine, university of central florida, college of medicine",22441,28.367339,-81.280192,"United States"
"50552","steinberg-bernstein centre for minimally invasive surgery and innovation, mcgill university health centre, 1650 cedar avenue e19-117, montreal, qc, canada",22442,45.5016889,-73.567256,"Canada"
"50553","discipline of surgery, university of adelaide, the queen elizabeth hospital, 28 woodville road, woodville, sa, 5011, australia",22443,-34.8837417,138.5330755,"Australia"
"50554","university medical center groningen , the netherlands",22444,53.2218504,6.5760631,"Netherlands"
"50555","fudan university, shanghai, china",22445,31.2974197,121.5036178,"China"
"50557","joseph m. still burn and reconstructive center, jackson, ms",22446,32.2878811,-90.2544836,"United States"
"50560","kansas university school of medicine, prairie village, ks, usa",22447,38.994313,-94.6081612,"United States"
"50561","help me see, tyler, tx, usa",22448,32.3512601,-95.3010624,"United States"
"50564","centre for anatomy and human identification, college of art, science and engineering, university of dundee, dundee, scotland, united kingdom",22449,56.4582447,-2.9821428,"United Kingdom"
"50566","ircad-ihu, university hospital of strasbourg, strasbourg, france",22450,48.5753097,7.7429646,"France"
"50567","newcastle university , united kingdom",22451,54.9791871,-1.6146608,"United Kingdom"
"50573","mount sinai hospital, toronto, canada",22452,43.6577073,-79.389952,"Canada"
"50575","mount sinai hospital, university of toronto, toronto, canada",22453,43.6577073,-79.389952,"Canada"
"50576","bern, switzerland",22454,46.9479739,7.4474468,"Switzerland"
"50578","nara medical university, 840 shijo-cho, kashihara, nara, 634-8522, japan",22455,34.504104,135.793206,"Japan"
"50579","centre for medical psychology and evidence-based decision-making (cemped), university of sydney, sydney, nsw, australia",22456,-33.888584,151.1873473,"Australia"
"50580","school of medicine, virginia commonwealth university, richmond, va, usa",22457,37.5396773,-77.4302584,"United States"
"50581","international breast cancer study group (ibcsg) statistical centre, dana-farber cancer institute, boston, ma, usa",22458,42.3600825,-71.0588801,"United States"
"50583","quality of life office, inselspital, bern university hospital, bern, switzerland",22459,46.947341,7.424962,"Switzerland"
"50584","pam mclean centre, northern clinical school, university of sydney, sydney, nsw, australia",22460,-33.8688197,151.2092955,"Australia"
"50587","primary care unit, institute of public health, university of cambridge, cambridge, united kingdom",22461,52.1731852,0.1437284,"United Kingdom"
"50591","school of clinical medicine, university of cambridge, cambridge, united kingdom",22462,52.175826,0.141427,"United Kingdom"
"50592","centre for applied medical statistics, institute of public health, university of cambridge, cambridge, united kingdom",22463,52.2042666,0.1149085,"United Kingdom"
"50594","program for educational research and development, faculty of clinical epidemiology and biostatistics, mcmaster university, mdcl 3510, hamilton, on, canada",22464,43.2557206,-79.8711024,"Canada"
"50596","university of california san francisco, ca",22465,37.7854785,-122.4401619,"United States"
"50602","london health sciences centre & western university london, canada",22466,42.960348,-81.226628,"Canada"
"50606","royal victoria hospital & mcgill university, canada",22467,45.4729767,-73.6013656,"Canada"
"50608","hospital of the university of pennsylvania, 4 silverstein building, 3400 spruce street, philadelphia, pa, usa",22468,39.9498809,-75.1933479,"United States"
"50609","armed forces hospital southern region, khamis mushayt, saudi arabia",22469,18.2364622,42.781321,"Saudi Arabia"
"50612","lecturer of biostatistics, high institute of public health, alexandria university, alexandria, egypt",22470,31.2105164,29.9132281,"Egypt"
"50615","phase one medicine, school of medicine, pharmacy and health, durham university, thornaby-on-tees, united kingdom",22471,54.7649859,-1.5782029,"United Kingdom"
"50617","university of sherbrooke, sherbrooke, quebec, canada",22472,45.379432,-71.927816,"Canada"
"50618","institute of experimental psychology, university of duesseldorf, building 23.0",22473,51.1888113,6.794503,"Germany"
"50619"," universitaetsstr",22474,48.3349487,10.8950379,"Germany"
"50620"," 40225, düsseldorf, germany",22475,51.1974375,6.7898817,"Germany"
"50621","renji hospital, shanghai jiaotong university school of medicine, shanghai, china",22476,31.233608,121.48446,"China"
"50622","mayo clinic, rochester, minnesota, u.s.a",22477,44.0121221,-92.4801989,"United States"
"50623","rgh) and centre for research and development of education (otjtc), university medical centre utrecht, utrecht, the netherlands",22478,52.0862837,5.179925,"Netherlands"
"50625","southside school of surgery, princess alexandra hospital, greenslopes private hospital, brisbane, queensland, australia",22479,-27.4697707,153.0251235,"Australia"
"50626","school of nursing and midwifery, monash university, frankston, victoria, australia",22480,-38.1526749,145.1356025,"Australia"
"50627","rush university medical center, chicago, il, section of pain and palliative medicine, rush university medical center, chicago, il, usa",22481,41.8746459,-87.6689458,"United States"
"50628","rush university college of nursing, rush university medical center, chicago, il, usa rush institute for healthy aging, rush university medical center, chicago, il, usa",22482,41.8746459,-87.6689458,"United States"
"50631","university of sydney , australia",22483,-33.888584,151.1873473,"Australia"
"50633","maastricht university medical centre+, p. debyelaan 25, 6202 az, maastricht, the netherlands",22484,50.83519,5.7146429,"Netherlands"
"50635","northshore university healthsystem, evanston, il, usa university of chicago, chicago, il, usa",22485,42.0481144,-87.6841851,"United States"
"50639","western college of veterinary medicine, university of saskatchewan, 52 campus drive, saskatoon, sk, s7n 5b4, canada",22486,52.1340588,-106.6298517,"Canada"
"50642","northwestern memorial hospital, chicago, il",22487,41.8945947,-87.6212776,"United States"
"50646","university of illinois college of medicine at peoria, il",22488,40.6972158,-89.5984105,"United States"
"50651","mayo clinic hospital, mayo clinic arizona, 13400 east shea blvd, scottsdale, az, 85259, usa",22489,33.5840829,-111.7947317,"United States"
"50652","room # 2901, centre for collaborative health professional education, faculty of medicine, memorial university of newfoundland, st. john's, nl, a1b 3v6, canada",22490,36.7530717,-95.9386109,"United States"
"50653","virginia commonwealth university, richmond, virginia, u.s.a",22491,37.5488396,-77.4527272,"United States"
"50654","thomas jefferson university hospitals, philadelphia, pa",22492,39.9498424,-75.1580495,"United States"
"50655","tulane university school of public health and tropical medicine, new orleans, la",22493,29.95688,-90.075472,"United States"
"50657","harvard medical school, boston",22494,42.3356499,-71.1041157,"United States"
"50658","bordeaux dlaboratory of echocardiography, chu haut-lévêque, pessac, france",22495,44.80583,-0.630386,"France"
"50659","university of luebeck medical school, luebeck binstitute for teaching and educational research in health sciences, university of witten/herdecke, university of hannover medical school, hannover, germany",22496,52.384053,9.805953,"Germany"
"50660","center for research and development of education, university medical center utrecht, universiteitsweg 98, 3584 cg, utrecht, the netherlands",22497,52.0862837,5.179925,"Netherlands"
"50662","undergraduate medical education program, faculty of medicine, university of toronto, toronto, canada",22498,43.6554661,-79.3892044,"Canada"
"50663","keele university medical school, keele university, david weatherall building, keele, staffordshire, st5 5bg, uk",22499,53.0039516,-2.2745983,"United Kingdom"
"50664","school of public health and tropical medicine, southern medical university, guangzhou, 510515, china",22500,23.182586,113.334184,"China"
"50666","undergraduate medical education, faculty of medicine, university of calgary, calgary, alberta, canada",22501,51.1600383,-114.2168502,"Canada"
"50667","university of virginia school of medicine, po box 800709, charlottesville, va, 22908-0679, usa",22502,38.0319129,-78.4991815,"United States"
"50668","new york methodist hospital, 506 6th st, brooklyn, ny, 11215, usa",22503,40.6678679,-73.9791231,"United States"
"50672","and lucille a. carver college of medicine, the university of iowa, iowa city, iowa",22504,41.663082,-91.5452745,"United States"
"50676","flinders university and flinders medical centre, adelaide, south australia",22505,-35.0244952,138.5713281,"Australia"
"50677","wisconsin surgical outcomes research program, university of wisconsin, madison, university of wisconsin, madison, wi",22506,43.075938,-89.4322185,"United States"
"50678","university of wisconsin school of education, madison, wi",22507,43.0757448,-89.4022274,"United States"
"50679","ucla, los angeles, ca",22508,34.068921,-118.4451811,"United States"
"50680","ucla, los angeles, university of michigan, ann arbor, stanford, palo alto, ca ‖roswell park cancer institute, buffalo, ny",22509,42.8986822,-78.8646483,"United States"
"50681","geriatrics and palliative care , university of alabama at birmingham , birmingham , alabama , usa",22510,33.5021227,-86.8064447,"United States"
"50682","a school of social work , university of central florida , orlando , florida , usa",22511,28.6030138,-81.1986503,"United States"
"50683","florida gulf coast university , fort myers , florida , usa",22512,26.4643209,-81.7733903,"United States"
"50684","a faculty of medical sciences , newcastle university , newcastle upon tyne , uk",22513,54.9813061,-1.6211682,"United Kingdom"
"50686","section of hospital medicine, st louis university school of medicine, st louis, mo, usa",22514,38.6221129,-90.2379054,"United States"
"50687","critical care and sleep medicine, st louis university school of medicine, st louis, mo, usa",22515,38.6229262,-90.2387656,"United States"
"50688","city hospital, birmingham, uk",22516,52.4894051,-1.9315767,"United Kingdom"
"50690","kindred health care, andover, ma",22517,42.3585115,-71.2412512,"United States"
"50691","umass memorial medical center, worcester, ma",22518,42.2589682,-71.8143842,"United States"
"50693","discipline of surgery, university of tasmania, hobart, tasmania, australia",22519,-42.8787432,147.3297053,"Australia"
"50694","school of medicine, the university of notre dame australia, sydney, new south wales, australia",22520,-33.8810845,151.218664,"Australia"
"50695","medical simulation and emergency management research group, general intensive care and pain management, medical university of vienna, vienna, austria",22521,48.2203449,16.3515709,"Austria"
"50696","albany medical college, 50 new scotland ave, mc 194, albany, ny, 12208-3479, usa",22522,NA,NA,NA
"50697","university hospital of mont-godinne, catholic university of louvain, yvoir, belgium",22523,50.3269678,4.8778583,"Belgium"
"50698","royal liverpool and broadgreen hospitals , liverpool , uk",22524,53.4121135,-2.8986375,"United Kingdom"
"50699","and lucille a. carver college of medicine, university of iowa, iowa city, iowa",22525,41.663082,-91.5452745,"United States"
"50700","university of social welfare and rehabilitation sciences, tehran, islamic republic of iran",22526,35.8010937,51.4001231,"Iran"
"50701","school of education, faculty of education and arts, the university of newcastle, australia, newcastle, nsw, australia",22527,-32.8927718,151.7041775,"Australia"
"50702","rehabilitation research centre, school of rehabilitation sciences, iran university of medical sciences, tehran, islamic republic of iran",22528,35.7553443,51.4434221,"Iran"
"50703","atlantes research program, institute for culture and society, university of navarra, pamplona, spain faculty of medicine, university of navarra, pamplona, spain",22529,42.8014859,-1.6597295,"Spain"
"50704","atlantes research program, institute for culture and society, university of navarra, pamplona, spain school of nursing, university of valladolid, campus soria, soria, spain",22530,41.7533097,-2.4705893,"Spain"
"50705","atlantes research program, institute for culture and society, university of navarra, pamplona, spain",22531,42.8014859,-1.6597295,"Spain"
"50706","atlantes research program, institute for culture and society, university of navarra, pamplona, spain faculty of nursing, university of navarra, pamplona, spain",22532,42.8014859,-1.6597295,"Spain"
"50707","aix-marseille université, lba-umrt24, 13916, marseille, france hôpital d'enfants de la timone, service de chirurgie thoracique et cardio-vasculaire, 13385, marseille, university of toronto, the hospital for sick children, toronto, ontario, canada",22533,43.653226,-79.3831843,"Canada"
"50708","hôpital charles nicolle, rouen, france",22534,49.4396051,1.1118535,"France"
"50709","university of toronto, the hospital for sick children, toronto, ontario, canada",22535,43.6573065,-79.3874268,"Canada"
"50711","aix-marseille université, lba-umrt24, 13916, marseille, france",22536,43.296482,5.36978,"France"
"50712","crimedim - research center in emergency and disaster medicine and computer science applied to medical practice, università degli studi del piemonte orientale 'a. avogadro', novara, italy",22537,45.4498521,8.638335,"Italy"
"50715","hofstra north shore lij school of medicine, glen oaks, ny, usa",22538,40.7175339,-73.5980263,"United States"
"50719","center for research and innovation in medical education, university of groningen and university medical center groningen, a",22539,53.2218504,6.5760631,"Netherlands"
"50720","deusinglaan1, 9713av, groningen, the netherlands",22540,53.2242094,6.5705138,"Netherlands"
"50721","um-jmh center for patient safety, miller school of medicine, university of miami, miami, florida",22541,25.7904064,-80.2119928,"United States"
"50730","george e. wahlen va medical center, salt lake city, ut, usa",22542,40.7576932,-111.8412411,"United States"
"50731","va north texas medical center, dallas, tx, usa",22543,32.6945537,-96.7902455,"United States"
"50733","north texas state hospital, vernon, tx, usa",22544,34.1554683,-99.3258476,"United States"
"50734","faculty of health and professional studies, bscn program, robbins health learning centre, grant macewan university , edmonton, alberta , canada",22545,53.544389,-113.4909267,"Canada"
"50735","college of medicine, university of arkansas for medical sciences, little rock, arkansas",22546,34.74863,-92.3206901,"United States"
"50743","department of obstetrics and gynecology",22547,40.840854,-73.941391,"United States"
"50745","baylor college of medicine , usa",22548,29.710529,-95.396241,"United States"
"50746","school of dentistry, university of michigan, ann arbor, mi, usa",22549,42.2787462,-83.7363241,"United States"
"50747","yale university school of medicine, va connecticut healthcare system, west haven, ct, usa",22550,41.303229,-72.933826,"United States"
"50749","the johns hopkins hospital, baltimore, md, usa",22551,39.2967385,-76.5927362,"United States"
"50750","long island jewish medical center/north shore university hospital, glen oaks, ny, usa",22552,40.7544453,-73.7077153,"United States"
"50751","mclean hospital, harvard medical school, belmont, ma, usa",22553,42.3932029,-71.1909083,"United States"
"50752","american association for geriatric psychiatry, bethesda, md, usa",22554,38.989236,-77.0967193,"United States"
"50759","lucile packard children's hospital, stanford university school of medicine, palo alto, ca, usa",22555,37.436074,-122.175035,"United States"
"50760","from the centre for clinical education, university of copenhagen and capital region of denmark (pmn, ph, lk), copenhagen university hospital, rigshospitalet, copenhagen, denmark (lr), university of toronto and university health network, toronto, ontario, canada (cr",22556,NA,NA,NA
"50761","aaccident and emergency medicine academic unit bschool of public health and primary care, prince of wales hospital, the hong kong university of science and technology, the second affiliated hospital of guangzhou medical university, guangzhou, china",22557,23.0897498,113.2781063,"China"
"50762","mayo medical school, mayo clinic college of medicine, mayo clinic, rochester, minnesota",22558,44.0224073,-92.4668474,"United States"
"50763","academic clinic of otolaryngology-head & neck surgery, university of florence, largo brambilla 3, 50134, florence, italy",22559,42.2820788,-83.7269534,"United States"
"50764","yong loo lin school of medicine, national university of singapore",22560,1.2924496,103.78351,"Singapore"
"50766","cappagh national orthopaedics hospital, finglas, dublin 11, ireland",22561,53.394321,-6.3278323,"Ireland"
"50770"," medscape, llc, new york, ny, usa",22562,40.7417806,-74.0045012,"United States"
"50771","va palo alto hcs, palo alto, ca, usa",22563,37.62552,-121.763119,"United States"
"50772","faculty of dentistry, the university of hong kong, hong kong",22564,22.2829989,114.1370848,"Hong Kong"
"50773","leiden university medical center (lumc) , leiden , the netherlands",22565,52.1660567,4.4773096,"Netherlands"
"50776","grupo de investigación comunvista,universidad católica de valencia,san vicente mártir (ucv), valencia, españa",22566,39.4702244,-0.3804569,"Spain"
"50778","school of education, bar-ilan university, 52900, ramat gan, israel",22567,32.073218,34.8457949,"Israel"
"50782","dan l. duncan institute for clinical and translational research, baylor college of medicine, houston, tx, usa",22568,29.7094558,-95.4029004,"United States"
"50783","psychiatry and behavioral sciences, baylor college of medicine, houston, tx, usa",22569,29.694481,-95.394039,"United States"
"50784","medical education research, the pennsylvania state university college of medicine, hershey, pa, usa",22570,40.2643702,-76.6747274,"United States"
"50786","the queen elizabeth hospital, university of adelaide discipline of surgery, woodville, south australia",22571,-34.8837417,138.5330755,"Australia"
"50788","faculty of industrial engineering and management, technion - israel institute of technology, 32000, haifa, israel",22572,32.7742043,35.0236825,"Israel"
"50790","university of bristol, bristol, united kingdom",22573,51.4584172,-2.6029792,"United Kingdom"
"50791","clinical and administrative sciences-tulsa, university of oklahoma college of pharmacy, university of oklahoma school of community medicine, tulsa, oklahoma",22574,36.1353617,-95.966129,"United States"
